隧,suì
隰,xí
隳,huī
隶,lì
隹,zhuī
隼,sǔn
隽,jùn
难,nán
雀,què
雁,yàn
雄,xióng
雅,yǎ
集,jí
雇,gù
雉,zhì
雌,cí
雍,yōng
雎,jū
雏,chú
雒,luò
雕,diāo
雠,chóu
雨,yǔ
雩,yú
雪,xuě
雯,wén
雳,lì
零,líng
雷,léi
雹,báo
雾,wù
需,xū
霁,jì
霄,xiāo
霆,tíng
震,zhèn
霈,pèi
霉,méi
霍,huò
霎,shà
霏,fēi
霓,ní
霖,lín
霜,shuāng
霞,xiá
霪,yín
霭,ǎi
霰,xiàn
露,lù
霸,bà
霹,pī
霾,mái
青,qīng
靓,liàng
靖,jìng
静,jìng
靛,diàn
非,fēi
靠,kào
靡,mí
面,miàn
靥,yè
革,gé
靳,jìn
靴,xuē
靶,bǎ
靼,dá
鞅,yāng
鞋,xié
鞍,ān
鞑,dá
鞒,qiáo
鞔,mán
鞘,qiào
鞠,jū
鞣,róu
鞫,jū
鞭,biān
鞯,jiān
鞲,gōu
鞴,bèi
韦,wéi
韧,rèn
韩,hán
韪,wěi
韫,yùn
韬,tāo
韭,jiǔ
音,yīn
韵,yùn
韶,sháo
页,yè
顶,dǐng
顷,qǐng
顸,hān
项,xiàng
顺,shùn
须,xū
顼,xū
顽,wán
顾,gù
顿,dùn
颀,qí
颁,bān
颂,sòng
颃,háng
预,yù
颅,lú
领,lǐng
颇,pō
颈,jǐng
颉,jié
颊,jiá
颌,hàn
颍,yǐng
颏,kē
颐,yí
频,pín
颓,tuí
颔,hàn
颖,yǐng
颗,kē
题,tí
颚,è
颛,zhuān
颜,yán
额,é
颞,niè
颟,mān
颠,diān
颡,sǎng
颢,hào
颤,chàn
颥,rú
颦,pín
颧,quán
风,fēng
飑,biāo
飒,sà
飓,jù
飕,sōu
飘,piāo
飙,biāo
飚,biāo
飞,fēi
食,shí
飧,sūn
飨,xiǎng
餍,yàn
餐,cān
餮,tiè
饔,yōng
饕,tāo
饣,shí
饥,jī
饧,xíng
饨,tún
饩,xì
饪,rèn
饫,yù
饬,chì
饭,fàn
饮,yǐn
饯,jiàn
饰,shì
饱,bǎo
饲,sì
饴,yí
饵,ěr
饶,ráo
饷,xiǎng
饺,jiǎo
饼,bǐng
饽,bō
饿,è
馀,yú
馁,něi
馄,hún
馅,xiàn
馆,guǎn
馇,chā
馈,kuì
馊,sōu
馋,chán
馍,mó
馏,liú
馐,xiū
馑,jǐn
馒,mán
馓,sǎn
馔,zhuàn
馕,náng
首,shǒu
馗,kuí
馘,guó
香,xiāng
馥,fù
馨,xīn
马,mǎ
驭,yù
驮,tuó
驯,xùn
驰,chí
驱,qū
驳,bó
驴,lǘ
驵,zǎng
驶,shǐ
驷,sì
驸,fù
驹,jū
驺,zōu
驻,zhù
驼,tuó
驽,nú
驾,jià
驿,yì
骀,dài
骁,xiāo
骂,mà
骄,jiāo
骅,huá
骆,luò
骇,hài
骈,pián
骊,lí
骋,chěng
验,yàn
骏,jùn
骐,qí
骑,qí
骒,kè
骓,zhuī
骖,cān
骗,piàn
骘,zhì
骚,sāo
骛,wù
骜,ào
骝,liú
骞,qiān
骟,shàn
骠,biāo
骡,luó
骢,cōng
骣,chǎn
骤,zhòu
骥,jì
骧,xiāng
骨,gǔ
骰,tóu
骱,jiè
骶,dǐ
骷,kū
骸,hái
骺,hóu
骼,gé
髀,bì
髁,kē
髂,qià
髅,lóu
髋,kuān
髌,bìn
髑,dú
髓,suǐ
高,gāo
髟,biāo
髡,kūn
髦,máo
髫,tiáo
髭,zī
髯,rán
髹,xiū
髻,jì
鬃,zōng
鬈,quán
鬏,jiū
鬓,bìn
鬟,huán
鬣,liè
鬯,chàng
鬲,gé
鬻,yù
鬼,guǐ
魁,kuí
魂,hún
魃,bá
魄,pò
魅,mèi
魇,yǎn
魈,xiāo
魉,liǎng
魍,wǎng
魏,wèi
魑,chī
魔,mó
鱼,yú
鱿,yóu
鲁,lǔ
鲂,fáng
鲅,bà
鲆,píng
鲇,nián
鲈,lú
鲋,fù
鲍,bào
鲎,hòu
鲐,tái
鲑,guī
鲒,jié
鲔,wěi
鲕,ér
鲚,jì
鲛,jiāo
鲜,xiān
鲞,xiǎng
鲟,xún
鲠,gěng
鲡,lí
鲢,lián
鲣,jiān
鲤,lǐ
鲥,shí
鲦,tiáo
鲧,gǔn
鲨,shā
鲩,huàn
鲫,jì
鲭,qīng
鲮,líng
鲰,zōu
鲱,fēi
鲲,kūn
鲳,chāng
鲴,gù
鲵,ní
鲶,nián
鲷,diāo
鲸,jīng
鲺,shī
鲻,zī
鲼,fèn
鲽,dié
鳃,sāi
鳄,è
鳅,qiū
鳆,fù
鳇,huáng
鳊,biān
鳋,sāo
鳌,áo
鳍,qí
鳎,tǎ
鳏,guān
鳐,yáo
鳓,lè
鳔,biào
鳕,xuě
鳖,biē
鳗,mán
鳘,mǐn
鳙,yōng
鳜,jué
鳝,shàn
鳞,lín
鳟,zūn
鳢,lǐ
鸟,niǎo
鸠,jiū
鸡,jī
鸢,yuān
鸣,míng
鸥,ōu
鸦,yā
鸨,bǎo
鸩,zhèn
鸪,gū
鸫,dōng
鸬,lú
鸭,yā
鸯,yāng
鸱,chī
鸲,qú
鸳,yuān
鸵,tuó
鸶,sī
鸷,zhì
鸸,ér
鸹,guā
鸺,xiū
鸽,gē
鸾,luán
鸿,hóng
鹁,bó
鹂,lí
鹃,juān
鹄,hú
鹅,é
鹆,yù
鹇,xián
鹈,tí
鹉,wǔ
鹊,què
鹋,miáo
鹌,ān
鹎,bēi
鹏,péng
鹑,chún
鹕,hú
鹗,è
鹘,hú
鹚,cí
鹛,méi
鹜,wù
鹞,yào
鹣,jiān
鹤,hè
鹦,yīng
鹧,zhè
鹨,liù
鹩,liáo
鹪,jiāo
鹫,jiù
鹬,yù
鹭,lù
鹰,yīng
鹱,hù
鹳,guàn
鹾,cuó
鹿,lù
麂,jǐ
麇,jūn
麈,zhǔ
麋,mí
麒,qí
麓,lù
麝,shè
麟,lín
麦,mài
麴,qū
麸,fū
麻,má
麽,mǒ
麾,huī
黄,huáng
黉,hóng
黍,shǔ
黎,lí
黏,nián
黑,hēi
黔,qián
默,mò
黛,dài
黜,chù
黝,yǒu
黟,yī
黠,xiá
黢,qū
黥,qíng
黧,lí
黩,dú
黪,cǎn
黯,àn
黹,zhǐ
黻,fú
黼,fǔ
黾,miǎn
鼋,yuán
鼍,tuó
鼎,dǐng
鼐,nài
鼓,gǔ
鼗,táo
鼙,pí
鼠,shǔ
鼢,fén
鼬,yòu
鼯,wú
鼷,xī
鼹,yǎn
鼻,bí
鼽,qiú
鼾,hān
齄,zhā
齐,qí
齑,jī
齿,chǐ
龀,chèn
龃,jǔ
龄,líng
龅,bāo
龆,tiáo
龇,zī
龈,yín
龉,yǔ
龊,chuò
龋,qǔ
龌,wò
龙,lóng
龚,gōng
龛,kān
龟,guī
龠,yuè
